name,phone,website,city,state,rating,reviews,quality_score
"Huff Trash Services","+1 501-306-5214","http://hufftrashservices.com/","Morrilton","Arkansas",4.7,13,0.85
"Dumpster Rental Champs","+1 865-252-7699","https://www.dumpsterchamps.com/dumpster-rental-memphis-tn","Memphis","Tennessee",5,7,0.85
"Raggio Excavating & Roll Off","+1 479-675-4697","http://www.raggioexcavating.com/","Booneville","Arkansas",4.6,15,0.85
"Marck Waste","+1 479-282-1090","http://www.marck.net/","Lowell","Arkansas",5,5,0.85
"Big Up Dumpsters","+1 479-974-5435","https://bigupdumpsters.com/fortsmith-ar/","Fort Smith","Arkansas",5,14,0.85
"Franco Roll Off Dumpster Service","+1 562-824-0099","http://francorolloffs.com/","Lynwood","California",4.3,None,0.85
"Accurate Recycling Corp - Dumpster Rental & Commercial Recycling","+1 610-623-7772","https://accuraterecycling.com/","Lansdowne","Pennsylvania",4.1,None,0.85
"American Reclamation  Inc. - Los Angeles Dumpster Rental","+1 888-999-9330","https://www.americanreclamation.com/%3Futm_source%3Dgooglemybusiness%26utm_medium%3Dorganic%26utm_campaign%3Dgmb4","Los Angeles","California",2.7,43,0.85
"LACC SWAP","None","http://laccswap.com/","Los Angeles","California",4.3,1121,0.85
"America's Bin Company","+1 888-500-9007","http://www.abcdumpster.com/","Sun Valley","California",4.3,None,0.85
"Quality Waste Services  Inc.","+1 323-510-7801","https://www.qualitywaste.com/","Los Angeles","California",4.2,5,0.85
"Ultimate Junk Removal","+1 626-780-4860","None","La Cañada Flintridge","California",4.8,45,0.85
"Cendecon","+1 877-800-8110","https://cendecon.com/","Los Angeles","California",4.4,13,0.85
"Easy Dumpsters","+1 562-655-8101","https://easydumpsterco.com/fort-lauderdale-fl","La Mirada","California",5,15,0.85
"Rapid Dumpsters","+1 562-469-5066","https://rapiddumpsterco.com/downey-ca/","Downey","California",5,17,0.85
"Simple Dumpsters","+1 626-602-7323","https://simpledumpstercompany.com/el-monte-ca/","El Monte","California",5,18,0.85
"A+ Junk Cleanup Service","+1 650-670-4646","http://aplusjunkcleanup.com/","San Bruno","California",5,11,0.85
"Junkcat","+1 510-586-5228","https://www.junkcat.com/","El Cerrito","California",4.9,46,0.85
"Nandos Hauling & Demo","+1 619-496-3350","None","San Diego","California",5,31,0.85
"Eco-Rental Solutions","+1 619-655-4662","http://www.eco-rentalsolutions.com/","San Diego","California",4.3,7,0.85
"Michael Anthony Properties Inc","+1 619-220-8317","https://www.michaelanthonyproperties.com/","San Diego","California",4,21,0.85
"Master Dumpsters Escondido","+1 908-365-0623","https://masterdumpsters.com/escondido-ca/","Escondido","California",4.7,13,0.85
"Junk Wizard","+1 408-832-3933","http://www.junk-wizard.com/","San Jose","California",4.6,10,0.85
"Safeco Cleanout","+1 279-236-1658","https://safecocleanout.com/","Sacramento","California",5,5,0.85
"Gavin Dumpster LLC","+1 510-476-9194","http://treemasterspro.us/","Berkeley","California",5,8,0.85
"Valley Hauling and Rentals","+1 661-770-5865","None","Bakersfield","California",5,26,0.85
"Dumpster Rental Stockton Giants","+1 209-233-6665","https://dumpsterrentalstocktongiants.com/","Stockton","California",5,7,0.85
"Valley Strong Rolloff's Dumpster Rental","+1 209-396-8735","None","Manteca","California",5,21,0.85
"Strong Man Junk Removal","+1 209-872-8290","None","Stockton","California",5,40,0.85
"East Valley Recycling & Transfer","+1 909-275-7117","http://www.burrtec.com/","San Bernardino","California",3,36,0.85
"5280 Waste Solutions | Rent A Dumpster","+1 720-809-7694","https://www.5280waste.com/%3Futm_campaign%3Dgmb","Denver","Colorado",4.3,None,0.85
"Roll Off America Aurora Colorado","+1 720-785-4001","http://rolloffamericadumpsters.com/","Aurora","Colorado",4.5,8,0.85
"S Star Dumpster Services","+1 720-509-9198","None","Littleton","Colorado",5,40,0.85
"Daily Roll Off Services LLC","+1 720-276-3724","None","Commerce City","Colorado",5,22,0.85
"MOUNTAIN WASTE & RECYCLING","+1 970-963-3435","https://www.mountainwaste.com/","Carbondale","Colorado",3.8,138,0.85
"Direct Waste Services","+1 973-242-8008","http://directwasteservices.com/","Newark","New Jersey",2.5,28,0.85
"Cherry Hill Construction Inc.","+1 203-488-7929","http://www.cherryhillinc.com/","North Branford","Connecticut",4.2,None,0.85
"A.J. Novella Roll-Off Services  Danbury","+1 203-456-4061","https://www.ajnovellainc.com/dumpster-rental-services-danbury-ct/%3Futm_campaign%3DGMB%26utm_medium%3Ddanbury","Danbury","Connecticut",5,17,0.85
"Wayne's Rolloffs","+1 203-269-1631","http://waynesrolloffs.com/","Wallingford","Connecticut",4.4,7,0.85
"Allied Sanitation Inc","+1 860-589-6944","https://alliedsanitationservices.com/","Bristol","Connecticut",5,7,0.85
"Central Connecticut Resource Recovery","+1 860-426-8585","http://cttransferstation.com/","Southington","Connecticut",4.7,7,0.85
"Garys Junk Removal Services","+1 203-519-3715","None","Waterbury","Connecticut",5,31,0.85
"Hayes Dumpster Services","+1 860-739-2273","https://hayesdumpsters.com/","Oakdale","Connecticut",5,7,0.85
"Berkshire Rolloff","+1 413-770-6066","https://berkshirerolloff.com/contact","Lenox","Massachusetts",5,18,0.85
"Nick's Carting  Inc","+1 203-367-5461","http://nickscarti54613661-735082-sml-1.hibustudio.com/","Bridgeport","Connecticut",2.7,46,0.85
"GPOD Dumpster & Storage Pod Rentals","+1 866-771-4763","http://www.gpodct.com/","Bridgeport","Connecticut",4.4,16,0.85
"A J Waste Systems LLC","+1 203-272-1992","https://www.ajwastesystems.com/","Cheshire","Connecticut",3.2,33,0.85
"Naugatuck Recycle Center","+1 203-720-7073","http://www.naugatuck-ct.gov/public-works/refuse-recycle","Naugatuck","Connecticut",4.4,22,0.85
"The Terra Group","+1 203-417-7109","https://www.terra-services.com/","Bethel","Connecticut",4.9,7,0.85
"Andrade Recycle","+1 203-730-8971","http://andraderecycle.org/","Bethel","Connecticut",4.2,None,0.85
"All Waste Control  Inc.","+1 860-873-9005","http://awcmoodus.com/","East Haddam","Connecticut",4.6,9,0.85
"Wuestco Waste Solutions LLC","+1 973-945-8906","http://www.wuestco.com/","Randolph","New Jersey",5,5,0.85
"Consider It Done Inc","+1 732-257-4300","https://consideritdoneinc.com/","New Brunswick","New Jersey",5,6,0.85
"BILLY D DUMPSTER SERVICE LLC","+1 609-465-5990","None","Cape May Court House","New Jersey",5,38,0.85
"Bay East Hauling Services & Junk Removal","+1 410-714-8428","https://bayeasthaulingservices.com/","Centreville","Maryland",5,5,0.85
"J Vinch & Sons Inc","+1 609-883-3644","http://jvinchandsonsinc.com/","Trenton","New Jersey",4.6,9,0.85
"Yard Works Plus","+1 410-820-6414","https://www.yardworksplus.com/","Easton","Maryland",4.3,None,0.85
"Dave's Suburban Disposal Service","+1 908-369-2222","http://davesdisposalservice.com/","Hillsborough Township","New Jersey",4,19,0.85
"Max Service nyc","+1 718-450-4747","None","Brooklyn","New York",5,44,0.85
"All Trades Disposal Inc","+1 973-992-6800","http://alltradesnj.com/","Livingston","New Jersey",5,7,0.85
"JRE Clean-Outs & Construction","+1 908-502-1635","None","Lyndhurst","New Jersey",4.6,22,0.85
"LWS Dumpsters","+1 610-708-3076","https://lwsdumpsters.com/chester-county/","Landenberg","Pennsylvania",4.8,18,0.85
"REI","+1 212-680-1938","https://www.rei.com/stores/soho%3Fy_source%3D1_MTQ1MzQzNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%253D%253D","New York","New York",4.3,None,0.85
"M.S dump services","+1 863-434-6164","None","Avon Park","Florida",5,33,0.85
"Excavation Point Inc","+1 863-471-1997","http://www.excavationpoint.com/","Sebring","Florida",4,23,0.85
"Florida Roll Off Solutions LLC","+1 863-676-7600","https://www.flrolloff.com/","Lake Wales","Florida",4.5,10,0.85
"DDD Dumpster Rental Punta Gorda","+1 941-559-8789","http://ddddumpsterrentalpuntagorda.com/","Punta Gorda","Florida",5,14,0.85
"CB2","+1 212-219-1454","https://www.cb2.com/stores/soho/str51%3Futm_source%3Dgmb%26utm_medium%3Dorganic_search","New York","New York",4,None,0.85
"Gold Dumpsters LLC","+1 407-764-8652","http://golddumpstersco.com/","Kissimmee","Florida",5,12,0.85
"Waste Knot Connections  Inc","+1 850-458-5757","http://www.wasteknotrentals.com/","Pensacola","Florida",4.4,9,0.85
"Garbage Guys","+1 850-427-2243","http://www.garbageguys.com/","Miami","Florida",5,12,0.85
"EarthHaul","+1 407-448-1499","https://earthhaul.com/","Orlando","Florida",4.4,None,0.85
"Interstate Recycling Waste Inc","+1 407-812-5555","https://irwdumpsterrental.com/","Orlando","Florida",4.1,None,0.85
"J&R Dump Services Corp","+1 407-421-4655","https://jrdumpservices.com/","Orlando","Florida",5,9,0.85
"Medical Disposal Systems Inc","+1 888-637-1233","http://www.medicaldisposalsystems.com/","Orlando","Florida",4.2,12,0.85
"Edgar Quintin Roofing","+1 407-857-0098","https://www.edgarquintinroofing.com/","Orlando","Florida",4.4,None,0.85
"Core Dumpster Rental Brandon","+1 813-535-8407","https://coredumpsterrentalbrandon.com/","Brandon","Florida",5,19,0.85
"Southvue construction inc","+1 813-999-6139","https://southvueconstruction.com/","Tampa","Florida",4.6,10,0.85
"Blue Whale Junk Removal","+1 813-492-4601","https://www.bluewhalejunkremovaltampa.com/","Tampa","Florida",5,24,0.85
"Big Truck Rental  Inc.","+1 813-302-1601","https://bigtruckrental.com/","Tampa","Florida",4.9,12,0.85
"Shapells Inc","+1 904-786-5503","https://www.shapells.com/","Jacksonville","Florida",4,None,0.85
"Capital Waste Services","+1 904-781-3916","https://www.capitalwaste.com/facilities/jacksonville","Jacksonville","Florida",4.1,None,0.85
"Otis Road Dumpster Rentals Solutions | Disposal & Recycling","+1 904-352-7277","https://otisdumpsterrentaljacksonvillefl.com/","Jacksonville","Florida",4.2,None,0.85
"Atlantic Disposal - Jacksonville","+1 904-466-4899","https://www.atlanticdisposal.com/","Jacksonville","Florida",5,9,0.85
"Florida Trash Box","+1 954-477-1084","http://floridatrashbox.com/","Hollywood","Florida",5,16,0.85
"Trash Gal","+1 954-305-6782","https://www.trash-gal.com/","Oakland Park","Florida",4.8,6,0.85
"Choice Waste Of Florida  Inc.","+1 954-674-6074","http://www.choicewastefl.com/","Pompano Beach","Florida",4.9,18,0.85
"Universal Waste","+1 954-800-9584","http://www.uecfl.com/","Lauderdale-By-The-Sea","Florida",5,16,0.85
"No Limitz Dumpsters","+1 727-510-8246","https://www.nolimitzdumpster.com/","Clearwater","Florida",5,5,0.85
"Cyclone City Dumpsters & Junk Removal","+1 727-371-6835","https://www.cyclonecitydumpsters.com/","Largo","Florida",5,12,0.85
"St. Pete Box","+1 727-222-3232","https://stpetebox.com/","Pinellas Park","Florida",5,5,0.85
"JunkPro","+1 850-404-4398","None","Tallahassee","Florida",5,45,0.85
"We Haul Of Tallahassee","+1 850-273-1163","http://wehaulllc.us/","Tallahassee","Florida",4.9,12,0.85
"Tallahassee Scrap Metals","+1 850-616-2409","http://www.tallahasseescrapmetals.com/","Havana","Florida",4.4,30,0.85
"Coastal Waste & Recycling","+1 239-939-5050","https://southwestwastefl.com/fort-myers/","Fort Myers","Florida",4,49,0.85
"Proxibid","+1 877-505-7770","https://www.proxibid.com/","New York","New York",4.3,None,0.85
"The Perfect Dump Dumpster Rentals & Junk Removal","+1 561-674-2625","None","Coconut Creek","Florida",5,36,0.85
"Advance Auto Parts","+1 954-450-5540","https://stores.advanceautoparts.com/fl/pembroke-pines/15905-pines-blvd%3Futm_medium%3Dlocal%26utm_source%3Dyext-gmb%26utm_content%3Dgmb-2016-12-29%26utm_campaign%3Daap","Pembroke Pines","Florida",4.3,None,0.85
"Joyner Waste Services","+1 478-781-9980","https://joynerwasteremoval.com/","Macon","Georgia",4,6,0.85
"Golden Environmental LLC","+1 229-382-0309","http://www.goldenenviro.net/","Tifton","Georgia",2.7,49,0.85
"Black Rock Roll Off LLC","+1 706-844-8996","None","Rockmart","Georgia",5,31,0.85
"TEC Dumpsters","+1 229-500-6986","https://www.tecdumpsters.com/","Sylvester","Georgia",5,5,0.85
"J H Frix & Son Dumpster Rental","+1 770-887-8221","https://www.ga-dumpster-rentals.com/","Cumming","Georgia",4,25,0.85
"Honolulu Disposal Service Inc","+1 808-845-7581","http://honoluludisposal.com/","Honolulu","Hawaii",2.7,38,0.85
"Aloha Waste Systems  Inc","+1 808-893-0932","https://usabiznova.top/details/aloha-waste-systems-inc-ChIJ32l","Puunene","Hawaii",5,6,0.85
"Business Services Hawaii","+1 808-966-7489","http://www.businessserviceshawaii.com/","Keaau","Hawaii",4.4,13,0.85
"Pokey Dumpster Rental - Garbage Services","+1 208-668-3939","https://wasteerasepokeydumpster.com/pokey-dumpster-rental-pocatello/","Pocatello","Idaho",5,6,0.85
"Brower Site Services LLC","+1 208-502-3024","None","Rexburg","Idaho",4.9,41,0.85
"Pete's Dumpster Rental  LLC","+1 208-412-0409","None","Meridian","Idaho",4.9,40,0.85
"Coeur d’Alene Garbage","+1 208-457-1820","https://www.cdagarbage.com/","Post Falls","Idaho",2,30,0.85
"Idaho Storage Containers","+1 208-761-4165","http://idahostoragecontainers.com/index.htm","Boise","Idaho",4.9,19,0.85
"Midwest Fiber Inc.","+1 309-452-0064","http://www.midwest-fiber.com/","Normal","Illinois",4.2,31,0.85
"BrackenBox Roll Off Service  Inc","+1 708-339-4100","https://brackenbox.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp_markham_il_60428","Markham","Illinois",4.1,None,0.85
"Southern Illinois Waste Container","+1 618-942-7222","http://www.siwastecontainer.com/","Marion","Illinois",4.4,None,0.85
"Peterson Disposal Service","+1 309-521-8323","http://www.petersondisposal.com/","Andover","Illinois",4.7,13,0.85
"Rhythm Dumpster Rentals","+1 309-215-2073","http://www.rhythmdumpsterrentals.com/","Toulon","Illinois",5,7,0.85
"SI Container Builds  Inc.","+1 866-629-8251","http://www.sicontainerbuilds.com/","Buffalo Grove","Illinois",4.4,None,0.85
"Klutter Kings Junk Removal","+1 765-749-5901","http://klutterkingsjunkremoval.com/","Muncie","Indiana",5,30,0.85
"Recycle Pros Indianapolis LLC","+1 463-221-1678","https://www.recycleprosindy.com/","Indianapolis","Indiana",4.3,10,0.85
"Stor-A-Way Gas City","+1 765-662-1513","https://www.storaway.com/","Gas City","Indiana",4.1,19,0.85
"Noble County Roll Off/Noble Specialized Transport","+1 260-349-5474","https://www.noblecountyrolloff.com/","Kendallville","Indiana",5,6,0.85
"Priority Waste","+1 317-449-3815","https://www.prioritywaste.com/cities-we-serve/indiana/dumpster-rental-indianapolis-in/","Indianapolis","Indiana",1.6,38,0.85
"S & J Sanitation","+1 319-642-3325","http://sandjsanitation.com/","Marengo","Iowa",4.2,26,0.85
"Tama Toledo Storage","+1 641-481-0108","https://tamatoledostorage.com/","Toledo","Iowa",4.3,8,0.85
"Aspen Waste Systems","+1 515-974-1400","https://aspenwaste.com/","Des Moines","Iowa",3.1,38,0.85
"CC Recycling","+1 319-365-4248","http://ccrecyclingreviews.com/","Cedar Rapids","Iowa",4.2,None,0.85
"Kuchel Roll-Offs","+1 712-253-0044","http://www.kuchelrolloffs.com/","Sioux City","Iowa",5,7,0.85
"River City Dump Trailer Rentals","+1 641-512-4245","None","Mason City","Iowa",5,44,0.85
"T&K Roofing & Sheet Metal Co.","+1 319-848-4191","http://www.tkroofing.com/","Ely","Iowa",4.1,42,0.85
"Fast Lane Dumpsters","+1 641-684-4716","https://www.facebook.com/profile.php%3Fid%3D61557207843153","Agency","Iowa",5,9,0.85
"Chism's Trash Service","+1 620-708-3303","http://www.chismtrashservice.com/","Seward","Kansas",4.5,15,0.85
"KC Disposal","+1 816-388-9739","http://kansascitydisposal.com/","Kansas City","Kansas",4.4,None,0.85
"FINNEY COUNTY LANDFILL","+1 620-275-4421","http://www.finneycountylandfill.com/","Garden City","Kansas",4.6,5,0.85
"EZ Container Rentals","+1 620-255-0978","https://www.ez-container.com/","Dodge City","Kansas",5,9,0.85
"10yd Dumpster","+1 502-552-9126","https://a10yddumpster.com/","Louisville","Kentucky",5,16,0.85
"Anytime Waste Systems","+1 502-915-7116","https://www.anytimewastesystems.com/","Louisville","Kentucky",3,49,0.85
"Hometown Hauling","+1 502-361-4446","http://www.htownhauling.com/","Louisville","Kentucky",4.2,None,0.85
"Braco Inc","+1 270-826-3867","http://www.bracoinc.com/","Henderson","Kentucky",4.6,9,0.85
"Delta One Companies","+1 337-585-4553","https://deltaonestorage.com/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_campaign%3Dportbarre","Port Barre","Louisiana",4.4,None,0.85
"East Village Thrift Shop","+1 646-590-2021","None","New York","New York",4,180,0.85
"DM&J Waste Inc.","+1 207-223-4112","http://dmjwaste.com/","Winterport","Maine",4.4,None,0.85
"SmartBinz","+1 207-572-3405","https://www.smartbinz.us/","Windham","Maine",5,8,0.85
"Basin Haulage","+1 718-366-6513","http://www.basinhaulage.com/","Maspeth","New York",4,19,0.85
"Dimola Waste","+1 718-326-6969","http://www.dimolawaste.com/","Ridgewood","New York",5,10,0.85
"Reuther Material Co.","+1 201-863-3550","http://reuthermaterial.com/","North Bergen","New Jersey",4.3,None,0.85
"DenverSiteWorks Dumpsters Fencing Restrooms","+1 410-989-1876","http://www.denversiteworks.com/","Rosedale","Maryland",4.3,30,0.85
"South Shore Disposal Corporation","+1 508-279-4141","https://southshoredisposal.com/","Bridgewater","Massachusetts",4.4,None,0.85
"RER Dumpster Rental","+1 855-737-3867","https://rerdumpster.com/","North Billerica","Massachusetts",4.1,14,0.85
"E-Z Disposal Service Inc","+1 617-567-2524","https://www.ezdisposalservice.com/","Revere","Massachusetts",2.3,33,0.85
"Orifice Recycling and Refuse","+1 774-270-2587","http://www.orificewasterecycling.com/","Ashland","Massachusetts",3.3,31,0.85
"Dandini Disposal Services","+1 508-331-7919","http://dandinidisposal.com/","Sterling","Massachusetts",4.6,11,0.85
"Courtney Services Inc.","+1 617-590-1307","https://www.courtneyservicesinc.com/","Billerica","Massachusetts",3.4,21,0.85
"Good As Gone Junk Removal","+1 508-366-7642","https://www.goodasgoneremoval.com/","Westborough","Massachusetts",4.7,19,0.85
"Anubis Waste Services","+1 781-281-6948","https://anubiswasteservices.com/","Woburn","Massachusetts",5,10,0.85
"Springfield Dumpster Rental","+1 413-216-2434","https://www.dumpsterrentalsspringfield.com/","Springfield","Massachusetts",5,6,0.85
"Dowling Corporation","+1 508-384-7617","http://dowlingcorporation.com/","Wrentham","Massachusetts",4.8,18,0.85
"Legacy Carting Corporation and Dumpster","+1 718-829-7763","http://www.legacycarting.com/","Bronx","New York",4.5,16,0.85
"Hunter Services","+1 978-225-7939","https://www.hunterservicesllc.com/","Littleton","Massachusetts",5,7,0.85
"MassLandlords  Inc.","+1 774-314-1896","http://masslandlords.net/","Cambridge","Massachusetts",5,11,0.85
"Pinto Recycling  Inc.","+1 978-531-2464","http://www.pinto-recycling.com/","Peabody","Massachusetts",3.6,48,0.85
"Bens Container and Rubbish","+1 508-476-1500","http://www.benscontainerandrubbish.com/","Douglas","Massachusetts",4.2,5,0.85
"Dorsey Disposal","+1 508-902-7549","https://www.dorseydisposal.com/","Uxbridge","Massachusetts",5,11,0.85
